0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.736047179849960381e-04,2.682990131797284572e-03,5.356375080743080649e-03,8.130616052176662528e-03,2.416079973705805711e-02,4.316319804687611394e-02,6.628799532263859873e-02,7.091427646489273373e-02,8.741465442849412348e-02,1.029049327483153864e-01,1.197118170668460546e-01,1.194735972140075347e-01,1.152876099330823190e-01,8.784690131133815472e-02,4.944443899199404968e-02,1.581593306136483412e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.736047179849960598e-03,8.896874854693034157e-03,2.166838134527012197e-02,4.302024086468292374e-02,6.792063452703986370e-02,1.019508992459273178e-01,1.358588063033503712e-01,1.618708067996068867e-01,1.950118001726927064e-01,2.277968784830016746e-01,2.516286211722708610e-01,2.463741995318336209e-01,2.638023202768523534e-01,2.802865904695607813e-01,2.939832888046143289e-01,2.740787652270214036e-01,2.430498846401813184e-01,1.725584351017922513e-01,9.211172844011299154e-02,2.665455119490929212e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.102210393754936048e-03,4.126183565584213425e-02,8.465319021199975424e-02,1.385509385613031275e-01,2.000160645848075291e-01,2.551214787177966126e-01,2.968525762702530213e-01,3.365176798691304483e-01,3.668400700444467422e-01,4.036388808961735575e-01,4.393319451826016020e-01,4.441211887202479169e-01,4.123088629528312565e-01,4.039905391339649321e-01,3.927481835761988394e-01,3.792252116231722980e-01,3.429743046001940132e-01,2.947255945803275989e-01,2.036726389541100302e-01,1.064173691785215148e-01,2.916742902548769001e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.450538098069342224e-03,7.811809899239474664e-02,1.652263900850930722e-01,2.659355168096093625e-01,3.725150385429562561e-01,4.639484832282637639e-01,5.122092231656488748e-01,5.469197324658151560e-01,5.685050260092698871e-01,6.023675104076494646e-01,6.356661404738097598e-01,6.050476492294679653e-01,5.388601199634738270e-01,4.942158840161225974e-01,4.404439235902525285e-01,3.904184287193129821e-01,3.505430301007444460e-01,2.986026511392498306e-01,2.046912067363647059e-01,1.062356454012154949e-01,2.863793490742681108e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026890949197500902e-02,9.574212282710022059e-02,2.128920480691496309e-01,3.399363384121362741e-01,4.888120572815001230e-01,6.207141970950874610e-01,6.863223208747227799e-01,7.013863596382490240e-01,6.999109190315561113e-01,6.959003911054150171e-01,7.086380570530215195e-01,6.453357083997118826e-01,5.716868159832436680e-01,5.146467417565222524e-01,4.408693704034821748e-01,3.617516679300182836e-01,3.223818800571841559e-01,2.721372075237400989e-01,1.849753187449673653e-01,9.532180090675647366e-02,2.523165197096074314e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000836476721489454e-02,9.640392199958718045e-02,2.181658828031402542e-01,3.465190805983598965e-01,5.171673893600926553e-01,6.857739264061193385e-01,7.648905232227081186e-01,7.694673434592781414e-01,7.519601368055230939e-01,6.974296001879456419e-01,6.527316141762672386e-01,5.510737783570880399e-01,4.744007616755462897e-01,4.005685294338927616e-01,3.095043746172264632e-01,2.110311223978193484e-01,1.763203335426474783e-01,1.358160186949884940e-01,8.379663356993694023e-02,3.943772928915565551e-02,7.970233983679915479e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.750381337078784807e-03,8.463809699993320168e-02,1.937543368110657138e-01,3.009337934297618422e-01,4.643002830013557292e-01,6.450861454463580058e-01,7.273463729648912413e-01,7.062642222519416313e-01,6.608819746365304226e-01,5.608207339579924788e-01,4.629671050853081393e-01,3.432220072405052225e-01,2.834556911615642161e-01,2.183816134609242732e-01,1.361383543075660174e-01,4.949432416340896618e-02,3.672287133921740832e-02,2.451610212110662268e-02,1.271165844625493299e-02,4.856861333804949471e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.241628307909976445e-03,4.169096399322343854e-02,1.055585650238307638e-01,1.657184180116361427e-01,2.895959132138764547e-01,4.693760414298038253e-01,5.903571354907383162e-01,5.885939153580898031e-01,5.472051902705904469e-01,4.365222534994463444e-01,3.015997147402937339e-01,1.706007127567414627e-01,1.322538769166396178e-01,9.930795361528294007e-02,5.266948597100983009e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.962792479599894349e-03,3.325678248368878209e-02,5.129842698210379526e-02,1.319197839181359688e-01,2.839977403390426813e-01,4.354680601470325985e-01,4.803725405173186469e-01,4.797165824887631436e-01,3.928250666116188117e-01,2.492110042528220548e-01,1.098270391853295586e-01,6.624721461950579260e-02,4.160846503942239316e-02,1.930291042922479758e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.743488683929981511e-03,2.184223417469103017e-03,4.366339255054796364e-02,1.544792439538959783e-01,2.997546061246630367e-01,3.988485286426899923e-01,4.611170714552647598e-01,4.550336889271435203e-01,3.513795229571200496e-01,2.191868467019601474e-01,1.334080627266727159e-01,6.896564359894832852e-02,1.864478962042817947e-02,3.113372649874967309e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.892867862089161329e-02,8.726522299778313729e-02,2.105951465188396488e-01,3.201523409778058715e-01,4.207302430088692979e-01,4.894125193102326632e-01,4.691093994472117501e-01,3.744417038410978726e-01,2.774873339465805944e-01,1.755076461223501472e-01,7.978254405480506017e-02,2.633050751329647776e-02,3.362442461864964451e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.369883965944985581e-03,3.042918010532180695e-02,1.153077248625526130e-01,2.173549533131768630e-01,3.283303103141807511e-01,4.429236765868760917e-01,5.062485237072725797e-01,4.852179730761866372e-01,4.192718135412987768e-01,3.110919514550888887e-01,1.891880815349288314e-01,8.966777449106855258e-02,2.726028383605052369e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.358721709824954320e-03,4.707890286843726541e-02,1.253053878343006466e-01,2.290244275698490317e-01,3.498893485564034678e-01,4.830185318868444044e-01,5.477820707480262064e-01,5.429409341429498603e-01,4.530707401188130978e-01,3.259051057738614476e-01,1.797841091404218383e-01,7.213564665690941347e-02,7.970233983679915479e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008732738559489292e-02,5.415417971783656470e-02,1.400448585725131978e-01,2.622616483764796946e-01,4.414103238726883593e-01,5.877440133781467457e-01,6.546804565381698637e-01,5.831259637112692351e-01,4.474416201521863590e-01,2.581092824091643645e-01,1.068848388390659099e-01,9.664788721585904421e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.856861333804949471e-03,2.416886979779481193e-02,6.872944797096254554e-02,1.532118369685423198e-01,2.712773383001734206e-01,4.602863779129107713e-01,6.318241520465895933e-01,7.344011961044483172e-01,6.711234725152996905e-01,5.346767327627979238e-01,3.213784089612737871e-01,1.348255235748363479e-01,1.024785891212230508e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.988837743879968305e-03,1.772787387452831598e-02,5.376427387922146084e-02,1.138339076917021103e-01,1.965935893223237363e-01,2.964426842882692537e-01,4.027653168289708208e-01,5.504403847539298678e-01,6.705732293640085384e-01,7.327583262755362759e-01,6.523651561618831751e-01,5.121877463830371013e-01,3.071706953747765922e-01,1.303815620772018069e-01,9.726769462602077865e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864302837884969734e-03,1.160307777880594318e-02,4.334387105312491328e-02,9.743547134471605697e-02,1.772321664364144844e-01,2.785644961888938953e-01,3.941167005374666688e-01,4.972700242760967337e-01,5.729940297940261384e-01,6.448898351429600551e-01,6.765391715888602331e-01,6.565739014618288127e-01,5.389310565775368156e-01,3.999528278206391785e-01,2.354559088191446881e-01,9.953208159846338443e-02,8.264475199604787853e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.241628307909976445e-03,2.394363986846862261e-02,5.861399733467282519e-02,1.066771543411419165e-01,1.809542138015569623e-01,2.740962248993406569e-01,3.734700922247808919e-01,4.790462048424789510e-01,5.754560788892977286e-01,6.399821660483140384e-01,6.675940684378505185e-01,6.567828512255107221e-01,6.091267442746860494e-01,5.272637791466459056e-01,3.925127999211089902e-01,2.612139348955120899e-01,1.428155192895805281e-01,5.284891740605296429e-02,2.490698119899973587e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.849419829724928341e-03,2.951163726907375662e-02,6.465169447540222714e-02,1.278846378932302352e-01,2.048556027409964286e-01,2.870672593566038766e-01,3.804935341528324355e-01,4.830532504465698818e-01,5.689056451177159079e-01,6.372403999531897067e-01,6.791294845038096106e-01,6.729764144633224587e-01,6.246431818477551356e-01,5.465178474649412532e-01,4.526909065859781034e-01,3.465911751801631913e-01,2.338379833011431930e-01,1.400319683331177067e-01,6.938508456898304089e-02,2.266535289108976073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.502838065325380112e-02,8.637961388816012276e-02,1.659282457716869663e-01,2.756489375574220357e-01,3.901895369914086253e-01,4.781527727647780224e-01,5.555065703424241219e-01,6.225488805460002162e-01,6.575236002835321836e-01,6.609508079399336600e-01,6.338579291820745087e-01,5.583981744317231266e-01,4.606738816935168623e-01,3.506666815469780540e-01,2.483215596594893215e-01,1.564399031394800299e-01,8.547391915370936011e-02,3.680116474198961984e-02,9.713722667609898942e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.856229289056096826e-02,9.771422349460953671e-02,1.862622089834121419e-01,3.039843463214191854e-01,4.236202272229488974e-01,5.090639911370860027e-01,5.732442024741645215e-01,6.109613658685199011e-01,6.004721353074033985e-01,5.530842877827563120e-01,4.793953287819449627e-01,3.690804855853904165e-01,2.573755834617654226e-01,1.576457650468284788e-01,8.686287100243857140e-02,3.820981665663515658e-02,1.038156860151976529e-02,2.490698119899973587e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
